"","artist","title","price","classification","url"
"591","Juan Mildenberger","Untitled","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/106-untitled-juan-mildenberger.jpg"
"592","Anna Angelou","Flamenco Girl","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/flamenco-girl-anna-angelou.jpg"
"593","Brokenpuppet","Unhappy Valentine","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/unhappy-valentine-brokenpuppet.jpg"
"594","Freddy Kirsheh","Guardian Angels.","$19","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/guardian-angels-freddy-kirsheh.jpg"
"595","Candy Mayer","La Cocinera In Red","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-cocinera-in-red-candy-mayer.jpg"
"596","Toots Magsino","Life Is Beautiful","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/life-is-beautiful-toots-magsino.jpg"
"597","Todd Yoder","Sunlit","$14","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunlit-todd-yoder.jpg"
"598","Carla Woody","Callanish Croft","$32","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/callanish-croft-carla-woody.jpg"
"599","Marvin Blaine","Louis Armstrong Collection","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/6-louis-armstrong-collection-marvin-blaine.jpg"
"600","Dale  Witherow","Plotting","$22","Mixed Media","https://fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/plotting-dale-witherow.jpg"
"601","Brian Reaves","The Carolina Panthers 2c","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-the-carolina-panthers-2c-brian-reaves.jpg"
"602","Michelle Gilmore","The Girl","$52","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-girl-michelle-gilmore.jpg"
"603","Schroder Konate","Create Your Journey","$285","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/create-your-journey-schroeder-konate.jpg"
"604","William Douglas","Dream Landscape","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dream-landscape-william-douglas.jpg"
"605","Denise Dailey","Baren","$17","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/baren-denise-dailey.jpg"
"606","Claudia Bermudez","German Stamps V     Summer Wind","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/german-stamps-v---summer-wind-claudia-bermudez.jpg"
"607","Vickie Arentz","Aquamarine","$13","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-aquamarine-vickie-arentz.jpg"
"608","Joel Dash","Cigarette Pack 2","$15","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/cigarette-pack-2-joel-dash.jpg"
"609","Navin Joshi","Element Sky  Images Are Not Just Clouds For People With Great Vision And Wisdom. Please Read More On","$27","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/element-sky-images-are-not-just-clouds-for-people-with-great-vision-and-wisdom-please-read-more-on-navin-joshi.jpg"
"610","Gabrielle Aguirre","Fashion","$21","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fashion-gabrielle-aguirre.jpg"
"611","Robin Birrell","Salt Lake City Temple","-No info-","-No info-","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/salt-lake-city-temple-robin-birrell.jpg"
"612","Sam Davis Johnson","Glit","-No info-","-No info-","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/glit-sam-davis-johnson.jpg"
"613","Karen Koch","Garden Gate","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/garden-gate-karen-koch.jpg"
"614","Marvin Blaine","Cool Cat Art Collection","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/3-cool-cat-art-collection-marvin-blaine.jpg"
"615","Tom Druin","Aswirl","$28","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/aswirl-tom-druin.jpg"
"616","Russell Pierce","Tipsy The Clown","$42","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tipsy-the-clown-russell-pierce.jpg"
"617","John DiSanza","Art For The 21st Century","$22","Print","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/art-for-the-21st-century-john-disanza.jpg"
"618","Pamela Johnson","Beautiful Vatican City Flag","$800","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/beautiful-vatican-city-flag-pamela-johnson.jpg"
"619","Ping Yan","Plum","$27","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/2-plum-ping-yan.jpg"
"620","Amitabh Dayal","Whit Lily In Dark","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/whit-lily-in-dark-amitabh-dayal.jpg"
"621","Patti Schulze","Ring Of Life","$42","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ring-of-life-patti-schulze.jpg"
"622","G Berry","Fox Sound Asleep","$27","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fox-sound-asleep-g-berry.jpg"
"623","Studio Grafiikka","Canadian Pacific Airlines - Straight To The Point - Retro Travel Poster - Vintage Poster","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/canadian-pacific-airlines-straight-to-the-point-retro-travel-poster-vintage-poster-studio-grafiikka.jpg"
"624","Work Of Arts","Sacred Herb Plant","$20","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sacred-herb-plant-work-of-arts.jpg"
"625","Teresa Zieba","Floral Impression","$32","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/floral-impression-teresa-zieba.jpg"
"626","Marvin Blaine","2 Chainz Collection","$24","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-2-chainz-collection-marvin-blaine.jpg"
"627","Juan Mildenberger","Untitled","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/106-untitled-juan-mildenberger.jpg"
"628","Anna Angelou","Flamenco Girl","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/flamenco-girl-anna-angelou.jpg"
"629","Brokenpuppet","Unhappy Valentine","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/unhappy-valentine-brokenpuppet.jpg"
"630","Freddy Kirsheh","Guardian Angels.","$19","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/guardian-angels-freddy-kirsheh.jpg"
"631","Candy Mayer","La Cocinera In Red","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-cocinera-in-red-candy-mayer.jpg"
"632","Toots Magsino","Life Is Beautiful","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/life-is-beautiful-toots-magsino.jpg"
"633","Todd Yoder","Sunlit","$14","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunlit-todd-yoder.jpg"
"634","Carla Woody","Callanish Croft","$32","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/callanish-croft-carla-woody.jpg"
"635","Marvin Blaine","Louis Armstrong Collection","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/6-louis-armstrong-collection-marvin-blaine.jpg"
"636","Dale  Witherow","Plotting","$22","Mixed Media","https://fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/plotting-dale-witherow.jpg"
"637","Brian Reaves","The Carolina Panthers 2c","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-the-carolina-panthers-2c-brian-reaves.jpg"
"638","Michelle Gilmore","The Girl","$52","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-girl-michelle-gilmore.jpg"
"639","Schroder Konate","Create Your Journey","$285","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/create-your-journey-schroeder-konate.jpg"
"640","William Douglas","Dream Landscape","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dream-landscape-william-douglas.jpg"
"641","Denise Dailey","Baren","$17","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/baren-denise-dailey.jpg"
"642","Claudia Bermudez","German Stamps V     Summer Wind","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/german-stamps-v---summer-wind-claudia-bermudez.jpg"
"643","Vickie Arentz","Aquamarine","$13","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-aquamarine-vickie-arentz.jpg"
"644","Joel Dash","Cigarette Pack 2","$15","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/cigarette-pack-2-joel-dash.jpg"
"645","Navin Joshi","Element Sky  Images Are Not Just Clouds For People With Great Vision And Wisdom. Please Read More On","$27","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/element-sky-images-are-not-just-clouds-for-people-with-great-vision-and-wisdom-please-read-more-on-navin-joshi.jpg"
"646","Gabrielle Aguirre","Fashion","$21","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fashion-gabrielle-aguirre.jpg"
"647","Robin Birrell","Salt Lake City Temple","-No info-","-No info-","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/salt-lake-city-temple-robin-birrell.jpg"
"648","Sam Davis Johnson","Glit","-No info-","-No info-","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/glit-sam-davis-johnson.jpg"
"649","Karen Koch","Garden Gate","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/garden-gate-karen-koch.jpg"
"650","Marvin Blaine","Cool Cat Art Collection","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/3-cool-cat-art-collection-marvin-blaine.jpg"
"651","Tom Druin","Aswirl","$28","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/aswirl-tom-druin.jpg"
"652","Russell Pierce","Tipsy The Clown","$42","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tipsy-the-clown-russell-pierce.jpg"
"653","John DiSanza","Art For The 21st Century","$22","Print","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/art-for-the-21st-century-john-disanza.jpg"
"654","Pamela Johnson","Beautiful Vatican City Flag","$800","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/beautiful-vatican-city-flag-pamela-johnson.jpg"
"655","Ping Yan","Plum","$27","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/2-plum-ping-yan.jpg"
"656","Amitabh Dayal","Whit Lily In Dark","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/whit-lily-in-dark-amitabh-dayal.jpg"
"657","Patti Schulze","Ring Of Life","$42","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ring-of-life-patti-schulze.jpg"
"658","G Berry","Fox Sound Asleep","$27","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fox-sound-asleep-g-berry.jpg"
"659","Studio Grafiikka","Canadian Pacific Airlines - Straight To The Point - Retro Travel Poster - Vintage Poster","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/canadian-pacific-airlines-straight-to-the-point-retro-travel-poster-vintage-poster-studio-grafiikka.jpg"
"660","Work Of Arts","Sacred Herb Plant","$20","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sacred-herb-plant-work-of-arts.jpg"
"661","Teresa Zieba","Floral Impression","$32","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/floral-impression-teresa-zieba.jpg"
"662","Marvin Blaine","2 Chainz Collection","$24","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-2-chainz-collection-marvin-blaine.jpg"
"663","Juan Mildenberger","Untitled","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/106-untitled-juan-mildenberger.jpg"
"664","Anna Angelou","Flamenco Girl","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/flamenco-girl-anna-angelou.jpg"
"665","Brokenpuppet","Unhappy Valentine","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/unhappy-valentine-brokenpuppet.jpg"
"666","Freddy Kirsheh","Guardian Angels.","$19","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/guardian-angels-freddy-kirsheh.jpg"
"667","Candy Mayer","La Cocinera In Red","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-cocinera-in-red-candy-mayer.jpg"
"668","Toots Magsino","Life Is Beautiful","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/life-is-beautiful-toots-magsino.jpg"
"669","Todd Yoder","Sunlit","$14","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunlit-todd-yoder.jpg"
"670","Carla Woody","Callanish Croft","$32","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/callanish-croft-carla-woody.jpg"
"671","Marvin Blaine","Louis Armstrong Collection","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/6-louis-armstrong-collection-marvin-blaine.jpg"
"672","Dale  Witherow","Plotting","$22","Mixed Media","https://fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/plotting-dale-witherow.jpg"
"673","Brian Reaves","The Carolina Panthers 2c","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-the-carolina-panthers-2c-brian-reaves.jpg"
"674","Michelle Gilmore","The Girl","$52","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-girl-michelle-gilmore.jpg"
"675","Schroder Konate","Create Your Journey","$285","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/create-your-journey-schroeder-konate.jpg"
"676","William Douglas","Dream Landscape","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dream-landscape-william-douglas.jpg"
"677","Denise Dailey","Baren","$17","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/baren-denise-dailey.jpg"
"678","Claudia Bermudez","German Stamps V     Summer Wind","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/german-stamps-v---summer-wind-claudia-bermudez.jpg"
"679","Vickie Arentz","Aquamarine","$13","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-aquamarine-vickie-arentz.jpg"
"680","Joel Dash","Cigarette Pack 2","$15","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/cigarette-pack-2-joel-dash.jpg"
"681","Navin Joshi","Element Sky  Images Are Not Just Clouds For People With Great Vision And Wisdom. Please Read More On","$27","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/element-sky-images-are-not-just-clouds-for-people-with-great-vision-and-wisdom-please-read-more-on-navin-joshi.jpg"
"682","Gabrielle Aguirre","Fashion","$21","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fashion-gabrielle-aguirre.jpg"
"683","Robin Birrell","Salt Lake City Temple","-No info-","-No info-","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/salt-lake-city-temple-robin-birrell.jpg"
"684","Sam Davis Johnson","Glit","-No info-","-No info-","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/glit-sam-davis-johnson.jpg"
"685","Karen Koch","Garden Gate","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/garden-gate-karen-koch.jpg"
"686","Marvin Blaine","Cool Cat Art Collection","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/3-cool-cat-art-collection-marvin-blaine.jpg"
"687","Tom Druin","Aswirl","$28","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/aswirl-tom-druin.jpg"
"688","Russell Pierce","Tipsy The Clown","$42","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tipsy-the-clown-russell-pierce.jpg"
"689","John DiSanza","Art For The 21st Century","$22","Print","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/art-for-the-21st-century-john-disanza.jpg"
"690","Pamela Johnson","Beautiful Vatican City Flag","$800","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/beautiful-vatican-city-flag-pamela-johnson.jpg"
"691","Ping Yan","Plum","$27","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/2-plum-ping-yan.jpg"
"692","Amitabh Dayal","Whit Lily In Dark","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/whit-lily-in-dark-amitabh-dayal.jpg"
"693","Patti Schulze","Ring Of Life","$42","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ring-of-life-patti-schulze.jpg"
"694","G Berry","Fox Sound Asleep","$27","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fox-sound-asleep-g-berry.jpg"
"695","Studio Grafiikka","Canadian Pacific Airlines - Straight To The Point - Retro Travel Poster - Vintage Poster","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/canadian-pacific-airlines-straight-to-the-point-retro-travel-poster-vintage-poster-studio-grafiikka.jpg"
"696","Work Of Arts","Sacred Herb Plant","$20","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sacred-herb-plant-work-of-arts.jpg"
"697","Teresa Zieba","Floral Impression","$32","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/floral-impression-teresa-zieba.jpg"
"698","Marvin Blaine","2 Chainz Collection","$24","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-2-chainz-collection-marvin-blaine.jpg"
"699","Juan Mildenberger","Untitled","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/106-untitled-juan-mildenberger.jpg"
"700","Anna Angelou","Flamenco Girl","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/flamenco-girl-anna-angelou.jpg"
"701","Brokenpuppet","Unhappy Valentine","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/unhappy-valentine-brokenpuppet.jpg"
"702","Freddy Kirsheh","Guardian Angels.","$19","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/guardian-angels-freddy-kirsheh.jpg"
"703","Candy Mayer","La Cocinera In Red","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-cocinera-in-red-candy-mayer.jpg"
"704","Toots Magsino","Life Is Beautiful","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/life-is-beautiful-toots-magsino.jpg"
"705","Todd Yoder","Sunlit","$14","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunlit-todd-yoder.jpg"
"706","Carla Woody","Callanish Croft","$32","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/callanish-croft-carla-woody.jpg"
"707","Marvin Blaine","Louis Armstrong Collection","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/6-louis-armstrong-collection-marvin-blaine.jpg"
"708","Dale  Witherow","Plotting","$22","Mixed Media","https://fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/plotting-dale-witherow.jpg"
"709","Brian Reaves","The Carolina Panthers 2c","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-the-carolina-panthers-2c-brian-reaves.jpg"
"710","Michelle Gilmore","The Girl","$52","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-girl-michelle-gilmore.jpg"
"711","Schroder Konate","Create Your Journey","$285","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/create-your-journey-schroeder-konate.jpg"
"712","William Douglas","Dream Landscape","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dream-landscape-william-douglas.jpg"
"713","Denise Dailey","Baren","$17","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/baren-denise-dailey.jpg"
"714","Claudia Bermudez","German Stamps V     Summer Wind","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/german-stamps-v---summer-wind-claudia-bermudez.jpg"
"715","Vickie Arentz","Aquamarine","$13","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/2-aquamarine-vickie-arentz.jpg"
"716","Joel Dash","Cigarette Pack 2","$15","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/cigarette-pack-2-joel-dash.jpg"
"717","Navin Joshi","Element Sky  Images Are Not Just Clouds For People With Great Vision And Wisdom. Please Read More On","$27","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/element-sky-images-are-not-just-clouds-for-people-with-great-vision-and-wisdom-please-read-more-on-navin-joshi.jpg"
"718","Gabrielle Aguirre","Fashion","$21","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fashion-gabrielle-aguirre.jpg"
"719","Robin Birrell","Salt Lake City Temple","-No info-","-No info-","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/salt-lake-city-temple-robin-birrell.jpg"
"720","Sam Davis Johnson","Glit","-No info-","-No info-","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/glit-sam-davis-johnson.jpg"
"721","Karen Koch","Garden Gate","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/garden-gate-karen-koch.jpg"
"722","Marvin Blaine","Cool Cat Art Collection","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/3-cool-cat-art-collection-marvin-blaine.jpg"
"723","Tom Druin","Aswirl","$28","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/aswirl-tom-druin.jpg"
"724","Russell Pierce","Tipsy The Clown","$42","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tipsy-the-clown-russell-pierce.jpg"
"725","John DiSanza","Art For The 21st Century","$22","Print","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/art-for-the-21st-century-john-disanza.jpg"
"726","Pamela Johnson","Beautiful Vatican City Flag","$800","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/beautiful-vatican-city-flag-pamela-johnson.jpg"
"727","Ping Yan","Plum","$27","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/2-plum-ping-yan.jpg"
"728","Amitabh Dayal","Whit Lily In Dark","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/whit-lily-in-dark-amitabh-dayal.jpg"
"729","Patti Schulze","Ring Of Life","$42","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ring-of-life-patti-schulze.jpg"
"730","G Berry","Fox Sound Asleep","$27","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fox-sound-asleep-g-berry.jpg"
"731","Studio Grafiikka","Canadian Pacific Airlines - Straight To The Point - Retro Travel Poster - Vintage Poster","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/canadian-pacific-airlines-straight-to-the-point-retro-travel-poster-vintage-poster-studio-grafiikka.jpg"
"732","Work Of Arts","Sacred Herb Plant","$20","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sacred-herb-plant-work-of-arts.jpg"
"733","Teresa Zieba","Floral Impression","$32","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/floral-impression-teresa-zieba.jpg"
"734","Marvin Blaine","2 Chainz Collection","$24","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-2-chainz-collection-marvin-blaine.jpg"
"735","Juan Mildenberger","Untitled","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/106-untitled-juan-mildenberger.jpg"
"736","Anna Angelou","Flamenco Girl","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/flamenco-girl-anna-angelou.jpg"
"737","Brokenpuppet","Unhappy Valentine","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/unhappy-valentine-brokenpuppet.jpg"
"738","Freddy Kirsheh","Guardian Angels.","$19","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/guardian-angels-freddy-kirsheh.jpg"
"739","Candy Mayer","La Cocinera In Red","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-cocinera-in-red-candy-mayer.jpg"
"740","Toots Magsino","Life Is Beautiful","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/life-is-beautiful-toots-magsino.jpg"
"741","Todd Yoder","Sunlit","$14","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunlit-todd-yoder.jpg"
"742","Carla Woody","Callanish Croft","$32","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/callanish-croft-carla-woody.jpg"
"743","Marvin Blaine","Louis Armstrong Collection","$37","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/6-louis-armstrong-collection-marvin-blaine.jpg"
"744","Dale  Witherow","Plotting","$22","Mixed Media","https://fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/plotting-dale-witherow.jpg"
"745","Brian Reaves","The Carolina Panthers 2c","$22","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-the-carolina-panthers-2c-brian-reaves.jpg"
"746","Michelle Gilmore","The Girl","$52","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-girl-michelle-gilmore.jpg"
"747","Schroder Konate","Create Your Journey","$285","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/create-your-journey-schroeder-konate.jpg"
"748","William Douglas","Dream Landscape","$17","Mixed Media","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dream-landscape-william-douglas.jpg"
"749","Denise Dailey","Baren","$17","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/baren-denise-dailey.jpg"
